yelp_id,alias,categary_alias,categary_title,coordinates.latitude,coordinates.longitude,display_phone,distance,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.state,location.zip_code,name,phone,price,rating,review_count,url
AdupguljIIejtEOnExddkQ,tanguito-san-francisco,argentine,Argentine,37.807614,-122.417203,(415) 577-4223,5462.790762851678,https://s3-media4.fl.yelpcdn.com/bphoto/21lsWAl9dwUT6TM9Mwq-fw/o.jpg,False,2850 Jones St,,,San Francisco,US,CA,94133,Tanguito,+14155774223,$,4.0,577,https://www.yelp.com/biz/tanguito-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
7iuGZ73QExZmZuzH9pgiJg,johnny-foleys-san-francisco,irish,Irish,37.78608,-122.40865,(415) 954-0777,3705.1362547523117,https://s3-media1.fl.yelpcdn.com/bphoto/DEU1OGS_F_gvQMkvMmS_zA/o.jpg,False,243 O'Farrell St,,,San Francisco,US,CA,94102,Johnny Foley's,+14159540777,$$,4.0,1251,https://www.yelp.com/biz/johnny-foleys-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
0COxcLD-42ecMqBYyoUfyQ,lupa-trattoria-san-francisco,italian,Italian,37.75102,-122.43452,(415) 282-5872,1104.5226373296064,https://s3-media4.fl.yelpcdn.com/bphoto/kFcK4tF0uzPwH8_Y8YO95Q/o.jpg,False,4109 24th St,,,San Francisco,US,CA,94114,Lupa Trattoria,+14152825872,$$,4.0,614,https://www.yelp.com/biz/lupa-trattoria-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
vAIHU9GjFLSquh4VkFLIhg,ty-sandwich-san-francisco,sandwiches,Fast Food,37.720911,-122.4374776,(415) 333-7242,4435.014764983965,https://s3-media2.fl.yelpcdn.com/bphoto/xJHQe5tr7yhFOJm2otHrog/o.jpg,False,4829 Mission St,,,San Francisco,US,CA,94112,Ty Sandwich,+14153337242,$,4.5,382,https://www.yelp.com/biz/ty-sandwich-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
CR5_3AHC-CqySDwOrynxWA,super-duper-burgers-san-francisco-5,burgers,Fast Food,37.800234,-122.439718836513,(415) 931-6258,4383.245058816839,https://s3-media4.fl.yelpcdn.com/bphoto/qk9bMwSFSCCGujyF-3J1FA/o.jpg,False,2201 Chestnut St,,,San Francisco,US,CA,94123,Super Duper Burgers,+14159316258,$$,4.0,830,https://www.yelp.com/biz/super-duper-burgers-san-francisco-5?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
1bvordoxuK59aoPrOQpA7g,lucca-delicatessen-san-francisco,delis,Indian,37.80065,-122.43836,(415) 921-7873,4427.844209937797,https://s3-media3.fl.yelpcdn.com/bphoto/IMxxnS3k-WE5LniKwY0GTA/o.jpg,False,2120 Chestnut St,,,San Francisco,US,CA,94123,Lucca Delicatessen,+14159217873,$,4.0,623,https://www.yelp.com/biz/lucca-delicatessen-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
EbBEbroBw1k_g5Aqokk0rA,bean-bag-cafe-san-francisco,coffee,Drinks,37.7750101,-122.4378421,(415) 563-3634,1573.8213785265477,https://s3-media4.fl.yelpcdn.com/bphoto/7DMxoXVQQe44BIg2kgxd_g/o.jpg,False,601 Divisadero St,,,San Francisco,US,CA,94117,Bean Bag Cafe,+14155633634,$,4.0,843,https://www.yelp.com/biz/bean-bag-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
tZmiZw49SNRVzF6h1Jfx9g,ben-thai-cafe-san-francisco,thai,Thai,37.78924,-122.42065,(415) 771-2562,3445.440156205249,https://s3-media2.fl.yelpcdn.com/bphoto/BdYusRr5S4MEop5_N_46XQ/o.jpg,False,1331 Polk St,,,San Francisco,US,CA,94109,Ben Thai Cafe,+14157712562,$$,4.5,424,https://www.yelp.com/biz/ben-thai-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
j5vMS1_MuSm09STC8aHzYg,caffe-macaroni-san-francisco-4,italian,Italian,37.7961197,-122.4043732,(415) 956-9737,4821.685815165969,https://s3-media4.fl.yelpcdn.com/bphoto/KCTmktE5iruzjyL9KHMlcw/o.jpg,False,59 Columbus Ave,,,San Francisco,US,CA,94133,Caffe Macaroni,+14159569737,$$,4.5,531,https://www.yelp.com/biz/caffe-macaroni-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
7X76HyhNAUTcYuY6t6ionQ,chisme-cantina-san-francisco-5,tacos,Mexican,37.78862,-122.41483,(415) 370-7070,3621.325685763759,https://s3-media3.fl.yelpcdn.com/bphoto/VLj4WylvSfoUB9ove5QoNA/o.jpg,False,882 Sutter St,,,San Francisco,US,CA,94109,Chisme Cantina,+14153707070,$$,4.5,331,https://www.yelp.com/biz/chisme-cantina-san-francisco-5?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
14OmmSWHfM717iZo5jePtg,olea-san-francisco,newamerican,American,37.79093,-122.4189313,(415) 202-8521,3677.0264589435888,https://s3-media4.fl.yelpcdn.com/bphoto/2v0SQUJkYpKteoNoV-h4OQ/o.jpg,False,1494 California St,,,San Francisco,US,CA,94109,Olea,+14152028521,$$,4.0,904,https://www.yelp.com/biz/olea-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
3LZRfbnx8bCpHWrRDSIF9g,sears-fine-food-san-francisco,tradamerican,American,37.7888416,-122.4086066,(415) 986-0700,3954.88434612657,https://s3-media2.fl.yelpcdn.com/bphoto/HjngtJpmtIhzC1hJH37PDA/o.jpg,False,439 Powell St,,,San Francisco,US,CA,94102,Sears Fine Food,+14159860700,$$,3.5,1897,https://www.yelp.com/biz/sears-fine-food-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
j7ZO28rAdTVlQdE2zJSSTA,halu-san-francisco,tapas,Spanish,37.78261,-122.46635,(415) 221-9165,3572.509097327443,https://s3-media1.fl.yelpcdn.com/bphoto/m2gNpyk9SVpQVScxoDRDQQ/o.jpg,False,312 8th Ave,,,San Francisco,US,CA,94118,Halu,+14152219165,$$,4.0,861,https://www.yelp.com/biz/halu-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
DhCJ7D47swvT5DdsC0PCGQ,street-taco-san-francisco,mexican,Mexican,37.7696105177356,-122.448901621221,(415) 525-4435,1461.7760969842288,https://s3-media2.fl.yelpcdn.com/bphoto/a_Ksy7b9z5eSWZ9sxiH3Iw/o.jpg,False,1607 Haight St,,,San Francisco,US,CA,94117,Street Taco,+14155254435,$,4.0,553,https://www.yelp.com/biz/street-taco-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
VlNE3m59v836-t3V4ZaOWQ,memphis-minnies-san-francisco,bbq,Barbeque,37.77218,-122.43169,(415) 864-7675,1317.098488896905,https://s3-media3.fl.yelpcdn.com/bphoto/QHav4GlGEb5riKuC8wh0xQ/o.jpg,False,576 Haight St,,,San Francisco,US,CA,94117,Memphis Minnie's,+14158647675,$$,3.5,1561,https://www.yelp.com/biz/memphis-minnies-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
ntct3hvX_ona00m1BC0Xtw,mission-cheese-san-francisco,cheese,Others,37.76113,-122.42184,(415) 553-8667,1286.29234903252,https://s3-media3.fl.yelpcdn.com/bphoto/B4velDXFFBOV870GnXhmwQ/o.jpg,False,736 Valencia St,,,San Francisco,US,CA,94110,Mission Cheese,+14155538667,$$,4.0,545,https://www.yelp.com/biz/mission-cheese-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
R69dsC7QTTf-XwTDJawMHQ,sift-dessert-bar-san-francisco,desserts,Desserts,37.7887276,-122.4341257,(415) 580-3030,3105.3709043348267,https://s3-media2.fl.yelpcdn.com/bphoto/fgn7z1MyepvSYf0wiTVfRQ/o.jpg,False,2411 California St,,,San Francisco,US,CA,94115,Sift Dessert Bar,+14155803030,$$,4.0,660,https://www.yelp.com/biz/sift-dessert-bar-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
bLa9Jm04dPersyUN7LFrvw,pho-2000-san-francisco,vietnamese,Vietnamese,37.78388,-122.41787,(415) 474-1188,3032.968390626513,https://s3-media1.fl.yelpcdn.com/bphoto/2LnTtM7Fnx9tYyV7Rw04WA/o.jpg,False,637 Larkin St,,,San Francisco,US,CA,94109,Pho 2000,+14154741188,$,4.0,729,https://www.yelp.com/biz/pho-2000-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
FqplvrJGyzT2KYp8n4scvA,candicake-san-francisco,cupcakes,Bakeries,37.8017807006836,-122.41056060791,(415) 320-9068,5529.34549187325,https://s3-media3.fl.yelpcdn.com/bphoto/gVwygwqHlGLQ58Fa_kubOw/o.jpg,False,,,,San Francisco,US,CA,94133,Candicake,+14153209068,$$,5.0,219,https://www.yelp.com/biz/candicake-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
RJjuozKTsgwPNa429tnxbg,the-cheese-steak-shop-san-francisco,sandwiches,Fast Food,37.78558,-122.43963,(415) 346-3712,2756.590642753267,https://s3-media4.fl.yelpcdn.com/bphoto/tEvVir4O4A7dgR4W1AmsWQ/o.jpg,False,1716 Divisadero St,,,San Francisco,US,CA,94115,The Cheese Steak Shop,+14153463712,$$,4.0,884,https://www.yelp.com/biz/the-cheese-steak-shop-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
yGEc-cj9Quk5mUh7maoPXA,freddies-sandwiches-san-francisco,sandwiches,Fast Food,37.8052368164062,-122.410316467285,(415) 433-2882,5438.841870880116,https://s3-media2.fl.yelpcdn.com/bphoto/VQmHeYHeZHd5LNL5Fjb3-g/o.jpg,False,300 Francisco St,,,San Francisco,US,CA,94133,Freddie's Sandwiches,+14154332882,$,4.5,454,https://www.yelp.com/biz/freddies-sandwiches-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
9OKUEFQiWLntDYhpwCaJcg,fillmore-bakeshop-san-francisco,desserts,Desserts,37.7868556181609,-122.433357532036,(415) 923-0711,2904.605427705495,https://s3-media2.fl.yelpcdn.com/bphoto/r5MUioJXPXB4SdEqHac9LQ/o.jpg,False,1890 Fillmore St,,,San Francisco,US,CA,94115,Fillmore Bakeshop,+14159230711,$$,4.0,499,https://www.yelp.com/biz/fillmore-bakeshop-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
cY8-KnCc1LXYw7u9RRkx0w,teaspoon-san-francisco,desserts,Desserts,37.7963159707234,-122.421975955367,(415) 872-9245,4138.414984593063,https://s3-media4.fl.yelpcdn.com/bphoto/IAmQGfnxE3mZ5LcurUTytw/o.jpg,False,2125 Polk St,,,San Francisco,US,CA,94109,Teaspoon,+14158729245,$,4.0,491,https://www.yelp.com/biz/teaspoon-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
czbXSfezN_DK8Ws0vcFqhg,elephant-sushi-san-francisco,sushi,Japanese,37.7986359967903,-122.418817175787,(415) 440-1905,4473.036820133364,https://s3-media2.fl.yelpcdn.com/bphoto/xzk7ZMM4q6ewHNFkeDjsXA/o.jpg,False,1916 Hyde St,,,San Francisco,US,CA,94109,Elephant Sushi,+14154401905,$$,4.0,722,https://www.yelp.com/biz/elephant-sushi-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
1pq5mmp71nXWBK_jG9VxHg,golden-star-vietnamese-restaurant-san-francisco,vietnamese,Vietnamese,37.7945505827665,-122.405742555857,(415) 398-1215,4608.988775513826,https://s3-media4.fl.yelpcdn.com/bphoto/QgvShVfwMkstAabub2-Mag/o.jpg,False,11 Walter U Lum Pl,,,San Francisco,US,CA,94108,Golden Star Vietnamese Restaurant,+14153981215,$,3.5,1204,https://www.yelp.com/biz/golden-star-vietnamese-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
tkLC24zVhWLCCFQp3NCKMw,alegrias-san-francisco,spanish,Spanish,37.80027,-122.43481,(415) 929-8888,4372.924398146248,https://s3-media3.fl.yelpcdn.com/bphoto/39neA9Ct6ArFw4e8olA9pQ/o.jpg,False,2018 Lombard St,,,San Francisco,US,CA,94123,Alegrias,+14159298888,$$,4.0,751,https://www.yelp.com/biz/alegrias-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
GjIO1jUDyaRwV0nS7WfQ7Q,bellota-san-francisco,spanish,Spanish,37.772,-122.40526,(415) 430-6580,3022.413005035873,https://s3-media3.fl.yelpcdn.com/bphoto/Im0rT7Tu3F9lFW0E9EkWbQ/o.jpg,False,888 Brannan St,,,San Francisco,US,CA,94103,Bellota,+14154306580,$$$,4.0,559,https://www.yelp.com/biz/bellota-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
pgPxVAuijQ5Zwq5QKzWifA,abv-san-francisco-2,cocktailbars,Bars,37.7650569,-122.4236097,(415) 400-4748,1219.498478448429,https://s3-media4.fl.yelpcdn.com/bphoto/sSAcBTLcg2FictZpSnoXww/o.jpg,False,3174 16th St,,,San Francisco,US,CA,94103,ABV,+14154004748,$$,4.0,565,https://www.yelp.com/biz/abv-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
dO2SzJmsckHFkk_gmasNKw,azucar-lounge-san-francisco-4,lounges,Bars,37.77392,-122.411618,(415) 255-2982,2619.047254654862,https://s3-media2.fl.yelpcdn.com/bphoto/19xr4p3lb4_JoDtNyIeNjQ/o.jpg,False,299 9th St,,,San Francisco,US,CA,94103,Azucar Lounge,+14152552982,$$,4.0,630,https://www.yelp.com/biz/azucar-lounge-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
MJ-N4HIVyb59qcHN2zVqMg,noeteca-cafe-wine-bar-san-francisco,wine_bars,Bars,37.74453,-122.42407,(415) 824-5524,2113.864303059227,https://s3-media1.fl.yelpcdn.com/bphoto/ivTtVXJF8gd7Q0Inv-X0Fg/o.jpg,False,1551 Dolores St,,,San Francisco,US,CA,94110,Noeteca Wine Bar,+14158245524,$$,4.5,452,https://www.yelp.com/biz/noeteca-cafe-wine-bar-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
e3WDNQMYpLdMEmM2UV13rA,a16-san-francisco-4,italian,Italian,37.7997932434082,-122.442054748535,(415) 771-2216,4352.782988041339,https://s3-media3.fl.yelpcdn.com/bphoto/jpc4FYxnZEJzI55Hg0pFNg/o.jpg,False,2355 Chestnut St,,,San Francisco,US,CA,94123,A16,+14157712216,$$$,3.5,1939,https://www.yelp.com/biz/a16-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
QajaCa7rYHgaQ5TvZD6M-A,54-mint-ristorante-italiano-san-francisco-2,italian,Italian,37.7826100091309,-122.407934829024,(415) 543-5100,3479.7074000459443,https://s3-media1.fl.yelpcdn.com/bphoto/TQWhLtTTyvDv6SV4Rs-aWg/o.jpg,False,16 Mint Plz,,,San Francisco,US,CA,94103,54 Mint - Ristorante Italiano,+14155435100,$$$,4.0,1115,https://www.yelp.com/biz/54-mint-ristorante-italiano-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
aZ_YuxbdMB_ViExPkiXTbg,osha-thai-san-francisco-3,thai,Thai,37.7951796166604,-122.395804684962,(415) 788-6742,5223.843676360597,https://s3-media1.fl.yelpcdn.com/bphoto/LjkL3mIpqwXpyS7XcxiJRw/o.jpg,False,4 Embarcadero Ctr,,,San Francisco,US,CA,94111,Osha Thai,+14157886742,$$,3.5,2292,https://www.yelp.com/biz/osha-thai-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
LD-AEBPmSwaQ1eWf9ZKLcQ,karas-cupcakes-san-francisco,bakeries,Bakeries,37.7998077067649,-122.441248035303,(415) 563-2253,4346.927621161549,https://s3-media4.fl.yelpcdn.com/bphoto/e4YsQqcHTnsoQC6edIX2NQ/o.jpg,False,3249 Scott St,,,San Francisco,US,CA,94123,Kara's Cupcakes,+14155632253,$$,4.0,1226,https://www.yelp.com/biz/karas-cupcakes-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
cZ1D-Cb2uyDJXik2nFiN0w,tú-lan-san-francisco-4,vietnamese,Vietnamese,37.7818811498491,-122.410135446503,(415) 626-0927,3285.0611131472106,https://s3-media1.fl.yelpcdn.com/bphoto/PZ4iz4ynlgQ7NPQyWcP2JA/o.jpg,False,8 6th St,,,San Francisco,US,CA,94103,Tú Lan,+14156260927,$,4.0,731,https://www.yelp.com/biz/t%C3%BA-lan-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
z50O47Al64Y6YrLsVmnjpA,green-chile-kitchen-san-francisco,newmexican,Mexican,37.777235430455,-122.44184360844,(415) 440-9411,1877.3935143735687,https://s3-media3.fl.yelpcdn.com/bphoto/T3G_yfaoqCJbZulvtJ1ZPQ/o.jpg,False,1801 Mcallister St,,,San Francisco,US,CA,94117,Green Chile Kitchen,+14154409411,$$,3.5,1268,https://www.yelp.com/biz/green-chile-kitchen-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
7Cl-sZlymEjhxm0MJTR7nw,saiwaii-ramen-san-francisco-3,sushi,Japanese,37.76355,-122.48227,(415) 665-7888,4030.636260431321,https://s3-media2.fl.yelpcdn.com/bphoto/IN7Pm3HOSDJG8I0ywNoy5g/o.jpg,False,2240 Irving St,,,San Francisco,US,CA,94122,Saiwaii Ramen,+14156657888,$$,3.5,1136,https://www.yelp.com/biz/saiwaii-ramen-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
8bySDwY9OU-DWaZebUR7vg,roccos-café-san-francisco-3,italian,Italian,37.7759552001953,-122.40845489502,(415) 554-0522,2976.8890608284028,https://s3-media4.fl.yelpcdn.com/bphoto/ZUGZqVh2HKrEBqFMecZhDg/o.jpg,False,1131 Folsom St,,,San Francisco,US,CA,94103,Rocco's Café,+14155540522,$$,4.0,936,https://www.yelp.com/biz/roccos-caf%C3%A9-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
6ssVWEM_kqk13QkWs5a2BA,wilson-and-wilson-san-francisco,lounges,Bars,37.7859776,-122.4131408,,3460.098739748714,https://s3-media1.fl.yelpcdn.com/bphoto/SXZtR_zEGxcdyewSHYN_Dw/o.jpg,False,505 Jones St,,,San Francisco,US,CA,94102,Wilson & Wilson,,$$$,4.5,417,https://www.yelp.com/biz/wilson-and-wilson-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
tpuKzQh5d6veDB-M9qU6Fw,chouchou-french-bistro-san-francisco,french,French,37.74738,-122.45952,(415) 242-0960,2511.148649391342,https://s3-media2.fl.yelpcdn.com/bphoto/TFvYDI1sX6wNp1ssvs7pCQ/o.jpg,False,400 Dewey Blvd,,,San Francisco,US,CA,94116,ChouChou French Bistro,+14152420960,$$$,3.5,1165,https://www.yelp.com/biz/chouchou-french-bistro-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
ugXtAA14p4EoD42zMaF1Xw,the-grove-fillmore-san-francisco,sandwiches,Fast Food,37.78819,-122.43343,(415) 474-1419,3052.08289012958,https://s3-media4.fl.yelpcdn.com/bphoto/w7rjAYsAsV0FmCqtU3Kerw/o.jpg,False,2016 Fillmore St,,,San Francisco,US,CA,94115,The Grove Fillmore,+14154741419,$$,3.5,1508,https://www.yelp.com/biz/the-grove-fillmore-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
TV6jm9XQ4TA2DWD9n2vBbw,maven-san-francisco,newamerican,American,37.7720561411384,-122.431929123925,(415) 829-7982,1302.5896192013001,https://s3-media1.fl.yelpcdn.com/bphoto/GaXLgaJC3hJe-fyP5Ntiqw/o.jpg,False,598 Haight St,,,San Francisco,US,CA,94117,Maven,+14158297982,$$,4.0,669,https://www.yelp.com/biz/maven-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
pvJaoH4wL-Q0Kfu8k0Sw9Q,chabaa-thai-cuisine-san-francisco-2,thai,Thai,37.7872345,-122.4103286,(415) 346-3121,3717.7671164068825,https://s3-media3.fl.yelpcdn.com/bphoto/PTHwr0I0CLcfdRdV28d3tg/o.jpg,False,420 Geary St,,,San Francisco,US,CA,94102,Chabaa Thai Cuisine,+14153463121,$$,3.5,1203,https://www.yelp.com/biz/chabaa-thai-cuisine-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
1hZO9SO0wXsx3CeeECfNng,enjoy-vegetarian-restaurant-san-francisco-3,vegetarian,Vegetarian,37.760425567627,-122.469100952148,(415) 682-0826,2873.6918981279177,https://s3-media4.fl.yelpcdn.com/bphoto/u9bipycPwqrB-UGzH0UXGQ/o.jpg,False,754 Kirkham St,,,San Francisco,US,CA,94122,Enjoy Vegetarian Restaurant,+14156820826,$$,4.0,515,https://www.yelp.com/biz/enjoy-vegetarian-restaurant-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
8bR5KSOhxX9UY6PDB8iWOQ,diandas-italian-american-pastry-san-francisco,bakeries,Bakeries,37.75096,-122.41797,(415) 647-5469,1958.2549076658222,https://s3-media2.fl.yelpcdn.com/bphoto/UAGqc4uBT5vUgB7uugqLvQ/o.jpg,False,2883 Mission St,,,San Francisco,US,CA,94110,Dianda's Italian American Pastry,+14156475469,$$,4.0,539,https://www.yelp.com/biz/diandas-italian-american-pastry-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
bYWDU1zI7LmIitVz8fl3RA,upcider-san-francisco,gastropubs,Gastropubs,37.7876998366257,-122.419924736023,(415) 966-5730,3315.064583002724,https://s3-media1.fl.yelpcdn.com/bphoto/sMU0RLYnDqfTISHDTjVpHA/o.jpg,False,1160 Polk St,Fl 2,,San Francisco,US,CA,94109,Upcider,+14159665730,$$,4.0,584,https://www.yelp.com/biz/upcider-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
