,yelp_id,alias,categories,categary_alias,categary_title,coordinates.latitude,coordinates.longitude,display_phone,distance,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.display_address,location.state,location.zip_code,name,phone,price,rating,review_count,transactions,url
43,B5e069dbuKZG9IJypIhkyg,pier-39-san-francisco,"[{'alias': 'localflavor', 'title': 'Local Flavor'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",localflavor,Local Flavor,37.8087272035557,-122.409776610858,(415) 705-5500,5811.76600398257,https://s3-media1.fl.yelpcdn.com/bphoto/QdJ6z1W2nLIAk3pgLkgEfg/o.jpg,False,The Embarcadero And Beach St,,,San Francisco,US,"['The Embarcadero And Beach St', 'San Francisco, CA 94133']",CA,94133,Pier 39,+14157055500,,4.0,1275,[],https://www.yelp.com/biz/pier-39-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
44,MIJ2lGmKAHe41xRcefHzvg,de-afghanan-kabob-house-san-francisco-2,"[{'alias': 'afghani', 'title': 'Afghan'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",afghani,Afghan,37.78577,-122.420359,(415) 929-1124,3106.0235416007968,https://s3-media3.fl.yelpcdn.com/bphoto/MCizKix85UCBQSiwLrckDw/o.jpg,False,1035 Geary St,,,San Francisco,US,"['1035 Geary St', 'San Francisco, CA 94109']",CA,94109,De Afghanan Kabob House,+14159291124,$$,4.5,524,"['pickup', 'delivery']",https://www.yelp.com/biz/de-afghanan-kabob-house-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
45,uzqUJiCHUqV2c3PnvSsqeQ,caffe-greco-san-francisco,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",coffee,Coffee & Tea,37.798918,-122.4084483,(415) 397-6261,4885.286870667178,https://s3-media1.fl.yelpcdn.com/bphoto/s16rPkn94x6xCeJcYzipoQ/o.jpg,False,423 Columbus Ave,,,San Francisco,US,"['423 Columbus Ave', 'San Francisco, CA 94133']",CA,94133,Caffe Greco,+14153976261,$,4.0,972,[],https://www.yelp.com/biz/caffe-greco-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
46,oHuPyoGY7nhCQeprHCv21g,noe-valley-bakery-san-francisco,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",bakeries,Bakeries,37.75121,-122.4334,(415) 550-1405,1114.6754976028517,https://s3-media2.fl.yelpcdn.com/bphoto/o3nvbUJxd8U8KdUrluBVjg/o.jpg,False,4073 24th St,,,San Francisco,US,"['4073 24th St', 'San Francisco, CA 94114']",CA,94114,Noe Valley Bakery,+14155501405,$$,4.0,715,[],https://www.yelp.com/biz/noe-valley-bakery-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
47,VYd8UzwlwmX8Db5umNHNig,hong-kong-lounge-san-francisco,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",dimsum,Dim Sum,37.780671,-122.476619,(415) 668-8836,4159.440145608878,https://s3-media4.fl.yelpcdn.com/bphoto/vCyQ1sZozEHLk6veMNI3sQ/o.jpg,False,5322 Geary Blvd,,,San Francisco,US,"['5322 Geary Blvd', 'San Francisco, CA 94121']",CA,94121,Hong Kong Lounge,+14156688836,$$,3.5,1556,['pickup'],https://www.yelp.com/biz/hong-kong-lounge-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
48,NMTWmJKWxJD1flwkn7JIPA,ace-wasabi-rock-n-roll-sushi-san-francisco,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",sushi,Sushi Bars,37.80016,-122.43813,(415) 567-4903,4371.288520776773,https://s3-media2.fl.yelpcdn.com/bphoto/6AoXrBBZ60wxB8o-TX0XFA/o.jpg,False,3339 Steiner St,,,San Francisco,US,"['3339 Steiner St', 'San Francisco, CA 94123']",CA,94123,Ace Wasabi  Rock-N-Roll Sushi,+14155674903,$$,4.0,844,['pickup'],https://www.yelp.com/biz/ace-wasabi-rock-n-roll-sushi-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
49,W01ZzmeWz0vJip3TVDmdyA,the-baked-bear-san-francisco-13,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",icecream,Ice Cream & Frozen Yogurt,37.8072919,-122.417122,(415) 993-2327,5441.718962298469,https://s3-media3.fl.yelpcdn.com/bphoto/aRJrNs8ur5CHLWL76UKeJg/o.jpg,False,2824 Jones St,,,San Francisco,US,"['2824 Jones St', 'San Francisco, CA 94133']",CA,94133,The Baked Bear,+14159932327,$,4.5,373,[],https://www.yelp.com/biz/the-baked-bear-san-francisco-13?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
0,hcGPjfWl8RnmxewFaGemdQ,el-rio-san-francisco,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",musicvenues,Music Venues,37.74681,-122.41946,(415) 282-3325,2166.12125991448,https://s3-media1.fl.yelpcdn.com/bphoto/KEgKXB1ubKeSXThSZ7En0g/o.jpg,False,3158 Mission St,,,San Francisco,US,"['3158 Mission St', 'San Francisco, CA 94110']",CA,94110,El Rio,+14152823325,$,4.0,771,[],https://www.yelp.com/biz/el-rio-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
1,xeRy4mjZWczet5V9Jtmx1g,domo-san-francisco,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",sushi,Sushi Bars,37.77586,-122.42631,(415) 861-8887,1888.4283595034008,https://s3-media2.fl.yelpcdn.com/bphoto/wP675DR51anwrUjT255JHw/o.jpg,False,511 Laguna St,,,San Francisco,US,"['511 Laguna St', 'San Francisco, CA 94102']",CA,94102,Domo,+14158618887,$$,4.0,871,['pickup'],https://www.yelp.com/biz/domo-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
2,-NbDKVqG170J19MqSQ5q_A,the-mill-san-francisco,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",coffee,Coffee & Tea,37.7764801534107,-122.437750024358,(415) 345-1953,1736.2808394903705,https://s3-media3.fl.yelpcdn.com/bphoto/W2auMNWbIzQzOuJD6t1SUw/o.jpg,False,736 Divisadero St,,,San Francisco,US,"['736 Divisadero St', 'San Francisco, CA 94117']",CA,94117,The Mill,+14153451953,$$,4.0,1078,[],https://www.yelp.com/biz/the-mill-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
3,2b4YW6ZKXq45TfZA53_zXg,teds-market-and-deli-san-francisco-5,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",delis,Delis,37.77287,-122.41623,(415) 552-0309,2216.783074379476,https://s3-media2.fl.yelpcdn.com/bphoto/Ysg5U3Xdsg6n5LYlWdojmg/o.jpg,False,1530 Howard St,,,San Francisco,US,"['1530 Howard St', 'San Francisco, CA 94103']",CA,94103,Teds Market & Deli,+14155520309,$,4.5,461,['pickup'],https://www.yelp.com/biz/teds-market-and-deli-san-francisco-5?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
4,K0r1oltM3JbM14ApsTe_yA,sixth-course-san-francisco,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'gelato', 'title': 'Gelato'}]",desserts,Desserts,37.7668797,-122.4186656,(415) 829-2461,1696.243868993428,https://s3-media2.fl.yelpcdn.com/bphoto/9O8UqoTqCLG9cFVhcgvznQ/o.jpg,False,1544 15th St,,,San Francisco,US,"['1544 15th St', 'San Francisco, CA 94103']",CA,94103,Sixth Course,+14158292461,$$,4.5,341,[],https://www.yelp.com/biz/sixth-course-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
5,iU-XQ4dhII3WF1UKR4XrNQ,campton-place-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bars', 'title': 'Bars'}]",newamerican,American (New),37.7891030590383,-122.406697746033,(415) 955-5555,4083.1101421744497,https://s3-media2.fl.yelpcdn.com/bphoto/bNeOLzbjZfRkronOsNl7ew/o.jpg,False,340 Stockton St,,,San Francisco,US,"['340 Stockton St', 'San Francisco, CA 94108']",CA,94108,Campton Place,+14159555555,$$$$,4.0,721,[],https://www.yelp.com/biz/campton-place-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
6,CS0pUlk25RV2-vhKFFbxqA,the-progress-san-francisco-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",newamerican,American (New),37.7836799,-122.43296,(415) 673-1294,2550.1656257913155,https://s3-media2.fl.yelpcdn.com/bphoto/cMGKVo6mXcfEfhD1WuS8Kw/o.jpg,False,1525 Fillmore St,,,San Francisco,US,"['1525 Fillmore St', 'San Francisco, CA 94115']",CA,94115,The Progress,+14156731294,$$$$,4.0,795,[],https://www.yelp.com/biz/the-progress-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
7,vogO7OMasID3sa8_k9RmpA,plutos-san-francisco-5,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}]",sandwiches,Sandwiches,37.764082,-122.464775,(415) 753-8867,2515.201510102566,https://s3-media2.fl.yelpcdn.com/bphoto/9rt22Go7sopELJr8yIO9eQ/o.jpg,False,627 Irving St,,,San Francisco,US,"['627 Irving St', 'San Francisco, CA 94122']",CA,94122,Pluto's,+14157538867,$$,4.0,1147,[],https://www.yelp.com/biz/plutos-san-francisco-5?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
8,muX0aRES6vsp5DEuJaW_uw,cassava-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",newamerican,American (New),37.7756431636201,-122.496476614988,(415) 640-8990,5525.343175644152,https://s3-media1.fl.yelpcdn.com/bphoto/qW8EaaruBDqVsnmlrlGSGQ/o.jpg,False,3519 Balboa St,,,San Francisco,US,"['3519 Balboa St', 'San Francisco, CA 94121']",CA,94121,Cassava,+14156408990,$$,4.0,824,"['pickup', 'delivery']",https://www.yelp.com/biz/cassava-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
9,LDqA7rQ3fCmPWFymhIXXcQ,sakesan-sushi-and-bistro-san-francisco-2,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",japanese,Japanese,37.7830954,-122.466049,(415) 876-6313,3586.2216750555162,https://s3-media2.fl.yelpcdn.com/bphoto/ZGDmAxFMtHMFtbFTVcgj7Q/o.jpg,False,626 Clement St,,,San Francisco,US,"['626 Clement St', 'San Francisco, CA 94118']",CA,94118,Sakesan Sushi & Bistro,+14158766313,$$,4.0,1020,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/sakesan-sushi-and-bistro-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
10,Wcd6K6APT-yWVCSi4oq-kg,kitchen-istanbul-san-francisco,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",greek,Greek,37.782849,-122.46321,(415) 753-9479,3389.7335007923343,https://s3-media3.fl.yelpcdn.com/bphoto/YAjeBu1fTdR4tyT7-DPdWQ/o.jpg,False,349 Clement St,,,San Francisco,US,"['349 Clement St', 'San Francisco, CA 94118']",CA,94118,Kitchen Istanbul,+14157539479,$$,4.5,451,[],https://www.yelp.com/biz/kitchen-istanbul-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
11,x29tzG5M7VbZhpG1jcREKQ,cafe-de-casa-san-francisco-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",coffee,Coffee & Tea,37.8061099,-122.41892,(415) 345-1055,5255.301571218139,https://s3-media3.fl.yelpcdn.com/bphoto/Y2Nf-w5BfjvsI5xJfi8XIA/o.jpg,False,2701 Leavenworth St,,,San Francisco,US,"['2701 Leavenworth St', 'San Francisco, CA 94133']",CA,94133,Cafe de Casa,+14153451055,$$,4.5,353,['pickup'],https://www.yelp.com/biz/cafe-de-casa-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
12,d02DobgJ7kyspSSHz6NrZA,san-francisco-museum-of-modern-art-san-francisco-6,"[{'alias': 'artmuseums', 'title': 'Art Museums'}]",artmuseums,Art Museums,37.785716,-122.40105,(415) 357-4000,4158.60723753713,https://s3-media1.fl.yelpcdn.com/bphoto/iQWXQYCNSoeDO7shXvbXEw/o.jpg,False,151 3rd St,,,San Francisco,US,"['151 3rd St', 'San Francisco, CA 94103']",CA,94103,San Francisco Museum of Modern Art,+14153574000,,4.0,570,[],https://www.yelp.com/biz/san-francisco-museum-of-modern-art-san-francisco-6?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
13,humRe1SGupNdDJUxEdDmMg,rheas-deli-and-market-san-francisco,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",delis,Delis,37.759861,-122.4215622,(415) 282-5255,1307.9216137406215,https://s3-media4.fl.yelpcdn.com/bphoto/Po2_OwSUiP00hWsjXMlRBw/o.jpg,False,800 Valencia St,,,San Francisco,US,"['800 Valencia St', 'San Francisco, CA 94110']",CA,94110,Rhea's Deli & Market,+14152825255,$,4.0,589,[],https://www.yelp.com/biz/rheas-deli-and-market-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
14,IzRVZB6EuoizmnwAFy8siQ,cafe-du-soleil-san-francisco-4,"[{'alias': 'french', 'title': 'French'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'italian', 'title': 'Italian'}]",french,French,37.7832674501439,-122.397890965607,(415) 699-6154,4203.64824049224,https://s3-media3.fl.yelpcdn.com/bphoto/bS2KZ0w87IxQiHgbi3wttw/o.jpg,False,345 3rd St,,,San Francisco,US,"['345 3rd St', 'San Francisco, CA 94107']",CA,94107,Cafe du Soleil,+14156996154,$$,4.5,378,['pickup'],https://www.yelp.com/biz/cafe-du-soleil-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
15,21wF1dQFS2bEL56DuqxRsw,eats-san-francisco,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",tradamerican,American (Traditional),37.7832999,-122.45988,(415) 751-8000,3238.9258774756545,https://s3-media1.fl.yelpcdn.com/bphoto/dNcEx7hY0frAjFAeWUN8jg/o.jpg,False,50 Clement St,,,San Francisco,US,"['50 Clement St', 'San Francisco, CA 94118']",CA,94118,Eats,+14157518000,$$,4.0,1080,"['pickup', 'delivery']",https://www.yelp.com/biz/eats-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
16,bnx58K-MQPOoyA_wWOvbzg,hey-cookie-san-francisco,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",desserts,Desserts,37.757438659668,-122.419372558594,(415) 999-0205,2095.255154655183,https://s3-media1.fl.yelpcdn.com/bphoto/W7HkJHEesiqeCWC5RD3u2Q/o.jpg,False,,,,San Francisco,US,"['San Francisco, CA 94110']",CA,94110,"Hey, Cookie!",+14159990205,$,5.0,183,[],https://www.yelp.com/biz/hey-cookie-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
17,5_ZPjPKZhPYXwGNCaMpxFg,poc-chuc-san-francisco,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",latin,Latin American,37.765643,-122.417139,(415) 558-1583,1777.3501310034953,https://s3-media2.fl.yelpcdn.com/bphoto/E22Y127iIRI_InMnUPO0DQ/o.jpg,False,2886 16th St,,,San Francisco,US,"['2886 16th St', 'San Francisco, CA 94103']",CA,94103,Poc-Chuc,+14155581583,$$,4.5,520,[],https://www.yelp.com/biz/poc-chuc-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
18,l1oXDZh6vE-cYreeAcfRBw,freshroll-vietnamese-rolls-and-bowls-san-francisco,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",vietnamese,Vietnamese,37.7839351290841,-122.403370141983,(415) 348-1858,3874.694056368605,https://s3-media2.fl.yelpcdn.com/bphoto/R5chaeqvBWeDR7kAEAW4pA/o.jpg,False,157 4th St,,,San Francisco,US,"['157 4th St', 'San Francisco, CA 94103']",CA,94103,Freshroll Vietnamese Rolls & Bowls,+14153481858,$$,4.0,1139,"['pickup', 'delivery']",https://www.yelp.com/biz/freshroll-vietnamese-rolls-and-bowls-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
19,9e2UrZrwbWsTyN3hWyS6Ig,monsieur-benjamin-san-francisco,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",french,French,37.777526602149,-122.423157468438,(415) 403-2233,2172.93515866215,https://s3-media1.fl.yelpcdn.com/bphoto/qKeCTosdhafWuvXlhGlHFg/o.jpg,False,451 Gough St,,,San Francisco,US,"['451 Gough St', 'San Francisco, CA 94102']",CA,94102,Monsieur Benjamin,+14154032233,$$$,4.0,876,[],https://www.yelp.com/biz/monsieur-benjamin-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
20,zvqoeNxrfZKqbUFlNiKplg,fk-frozen-custard-truck-san-francisco-2,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",icecream,Ice Cream & Frozen Yogurt,37.76985,-122.41175,(415) 371-9050,2363.571190989387,https://s3-media2.fl.yelpcdn.com/bphoto/iXKmEUB8qp_M-eY2Y058Bw/o.jpg,False,428 11th St,,,San Francisco,US,"['428 11th St', 'San Francisco, CA 94117']",CA,94117,FK Frozen Custard Truck,+14153719050,$,4.5,326,[],https://www.yelp.com/biz/fk-frozen-custard-truck-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
21,3yPTDS6aWaMi4tNHZcf5rw,grubbin-san-francisco,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",sandwiches,Sandwiches,37.7429221,-122.4812913,(415) 688-7116,4419.993075238968,https://s3-media4.fl.yelpcdn.com/bphoto/9TMMP7VB1iQ5XBzXCqAvRA/o.jpg,False,1404 Taraval St,,,San Francisco,US,"['1404 Taraval St', 'San Francisco, CA 94116']",CA,94116,Grubbin',+14156887116,$,4.5,443,"['pickup', 'delivery']",https://www.yelp.com/biz/grubbin-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
22,3oiMUFH3mqaCqCLJuknILQ,ipot-san-francisco,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",chinese,Chinese,37.7638799551144,-122.473210170865,(415) 340-3225,3248.6351072025163,https://s3-media1.fl.yelpcdn.com/bphoto/wW-zVHVQ9j9fJkI0eey0fQ/o.jpg,False,1420 Irving St,,,San Francisco,US,"['1420 Irving St', 'San Francisco, CA 94122']",CA,94122,IPOT,+14153403225,$$,4.0,883,[],https://www.yelp.com/biz/ipot-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
23,kK0s7FAovaLmVDM4D_NdSQ,good-luck-cafe-and-deli-san-francisco,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",delis,Delis,37.793838,-122.404846,(415) 781-2328,4595.973674349033,https://s3-media3.fl.yelpcdn.com/bphoto/7diLgtddAjlrYm_62uLvUQ/o.jpg,False,621 Kearny St,,,San Francisco,US,"['621 Kearny St', 'San Francisco, CA 94108']",CA,94108,Good Luck Cafe and Deli,+14157812328,$,4.5,397,[],https://www.yelp.com/biz/good-luck-cafe-and-deli-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
24,_RkG6ao09nTYczVfLG-Zrw,the-cavalier-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",newamerican,American (New),37.7833456546068,-122.406836226583,(415) 321-6000,3595.296343868549,https://s3-media2.fl.yelpcdn.com/bphoto/xNR1lkn5OkmUKuTXQtcixg/o.jpg,False,360 Jessie St,,,San Francisco,US,"['360 Jessie St', 'San Francisco, CA 94103']",CA,94103,The Cavalier,+14153216000,$$$,4.0,990,[],https://www.yelp.com/biz/the-cavalier-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
25,fL02NLRFLMQT7Pot44gxhA,comstock-saloon-san-francisco,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}]",lounges,Lounges,37.7967419475317,-122.405046522617,(415) 617-0071,4840.095197782181,https://s3-media2.fl.yelpcdn.com/bphoto/H-_nmGfez1ldP8TnrjnKpQ/o.jpg,False,155 Columbus Ave,,,San Francisco,US,"['155 Columbus Ave', 'San Francisco, CA 94133']",CA,94133,Comstock Saloon,+14156170071,$$,4.0,930,[],https://www.yelp.com/biz/comstock-saloon-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
26,GIl4gBFUknk9HJD3wvQI1Q,keeva-indian-kitchen-san-francisco,"[{'alias': 'indpak', 'title': 'Indian'}]",indpak,Indian,37.7828780156699,-122.469022889335,(415) 742-4010,3764.409823127858,https://s3-media4.fl.yelpcdn.com/bphoto/WbqS46C9EdgQVGhKLGas6g/o.jpg,False,908 Clement St,,,San Francisco,US,"['908 Clement St', 'San Francisco, CA 94118']",CA,94118,Keeva Indian Kitchen,+14157424010,$$,4.5,421,"['pickup', 'delivery']",https://www.yelp.com/biz/keeva-indian-kitchen-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
27,9S6GK2In2b1tuJ7xoC84pA,californios-san-francisco,"[{'alias': 'mexican', 'title': 'Mexican'}]",mexican,Mexican,37.7556668827293,-122.416948840451,(415) 757-0994,1810.1647912674575,https://s3-media4.fl.yelpcdn.com/bphoto/HDCvZEn-EtX8UusJFQWsFw/o.jpg,False,3115 22nd St,,,San Francisco,US,"['3115 22nd St', 'San Francisco, CA 94110']",CA,94110,Californios,+14157570994,$$$$,4.5,265,[],https://www.yelp.com/biz/californios-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
