yelp_id,alias,category_alias,category_title,latitude,longitude,display_phone,distance,image_url,is_closed,address,address2,address3,city,country,state,zip_code,name,phone,price,rating,review_count,url
N-vfl3FXnj4M7N6jW-1EGA,frena-bakery-and-cafe-san-francisco-3,bakeries,Bakeries,37.780321,-122.408274,(628) 444-3666,3285.711518,https://s3-media3.fl.yelpcdn.com/bphoto/i3LXsgEH30jY-Iy-VYqrGw/o.jpg,FALSE,132 6th St,,,San Francisco,US,CA,94103,Frena Bakery and Cafe,16284443666,$$,4.5,357,https://www.yelp.com/biz/frena-bakery-and-cafe-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
1CkTVogrU7pmy4pkEFIubw,trick-dog-san-francisco,cocktailbars,Bars,37.75917279,-122.4112384,(415) 471-2999,2224.367259,https://s3-media2.fl.yelpcdn.com/bphoto/2j8vWY35P0voUdJzrXtXRQ/o.jpg,FALSE,3010 20th St,,,San Francisco,US,CA,94110,Trick Dog,14154712999,$$,4,765,https://www.yelp.com/biz/trick-dog-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
PpqlGapwJ8aXjMZg3tHEmw,crepes-a-go-go-san-francisco-2,creperies,Desserts,37.77107,-122.41341,,2319.186329,https://s3-media2.fl.yelpcdn.com/bphoto/-knXsVEGBykVqBGXlAMjHg/o.jpg,FALSE,350 11th St,,,San Francisco,US,CA,94103,Crepes A Go Go,,$,4.5,566,https://www.yelp.com/biz/crepes-a-go-go-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
F7UZBVdp69mTI_1M7stq2Q,marcellas-lasagneria-san-francisco-3,italian,Italian,37.7580376,-122.3890908,(415) 920-2225,4169.878305,https://s3-media3.fl.yelpcdn.com/bphoto/AEx9r-iieNPqYUgoj0sYUA/o.jpg,FALSE,1099 Tennessee St,,,San Francisco,US,CA,94107,Marcella's Lasagneria,14159202225,$$,4.5,351,https://www.yelp.com/biz/marcellas-lasagneria-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
vKBW6SWFrIYXW1kIOFY_Ng,house-of-thai-san-francisco-2,thai,Thai,37.7862824,-122.4183383,(415) 441-2248,3240.303485,https://s3-media4.fl.yelpcdn.com/bphoto/FuIU9gV4tj7ltXNJDATBPw/o.jpg,FALSE,901 Larkin St,,,San Francisco,US,CA,94109,House of Thai,14154412248,$$,4,1317,https://www.yelp.com/biz/house-of-thai-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
HWWXRD3KWJRB-WBuXX9RKQ,capannina-san-francisco,italian,Italian,37.7977488,-122.4291735,(415) 409-8001,4146.894282,https://s3-media3.fl.yelpcdn.com/bphoto/kfARJO-YGA6DN7pFzH0AwQ/o.jpg,FALSE,1809 Union St,,,San Francisco,US,CA,94123,Capannina,14154098001,$$$,4,808,https://www.yelp.com/biz/capannina-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
vgV_bxW6_EYSlYR5CrrvwA,palomino-san-francisco-3,newamerican,American,37.79014006,-122.3896254,(415) 512-7400,5244.650618,https://s3-media2.fl.yelpcdn.com/bphoto/nbruGuPgRI6okC5vHd1iIQ/o.jpg,FALSE,345 Spear St,,,San Francisco,US,CA,94105,Palomino,14155127400,$$,3.5,2533,https://www.yelp.com/biz/palomino-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
XANvY_2W7MR6YTyR8CGzWQ,aslams-rasoi-san-francisco,indpak,Indian,37.7563,-122.42088,(415) 695-0599,1464.836331,https://s3-media2.fl.yelpcdn.com/bphoto/9zmeTiEXrQXAxUtBIj7VFw/o.jpg,FALSE,1037 Valencia St,,,San Francisco,US,CA,94110,Aslam's Rasoi,14156950599,$$,4,910,https://www.yelp.com/biz/aslams-rasoi-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
Cs5DX-6syMfiJ1rACSRDVQ,blackbird-san-francisco,bars,Bars,37.76735528,-122.4294701,,944.1798214,https://s3-media3.fl.yelpcdn.com/bphoto/5rhDQtmWjV0J5XfLWg0zTw/o.jpg,FALSE,2124 Market St,,,San Francisco,US,CA,94114,Blackbird,,$$,4,682,https://www.yelp.com/biz/blackbird-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
B5e069dbuKZG9IJypIhkyg,pier-39-san-francisco,localflavor,Others,37.8087272,-122.4097766,(415) 705-5500,5811.766004,https://s3-media1.fl.yelpcdn.com/bphoto/QdJ6z1W2nLIAk3pgLkgEfg/o.jpg,FALSE,The Embarcadero And Beach St,,,San Francisco,US,CA,94133,Pier 39,14157055500,,4,1290,https://www.yelp.com/biz/pier-39-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
MIJ2lGmKAHe41xRcefHzvg,de-afghanan-kabob-house-san-francisco-2,afghani,Afghan,37.78577,-122.420359,(415) 929-1124,3106.023542,https://s3-media3.fl.yelpcdn.com/bphoto/MCizKix85UCBQSiwLrckDw/o.jpg,FALSE,1035 Geary St,,,San Francisco,US,CA,94109,De Afghanan Kabob House,14159291124,$$,4.5,527,https://www.yelp.com/biz/de-afghanan-kabob-house-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
oHuPyoGY7nhCQeprHCv21g,noe-valley-bakery-san-francisco,bakeries,Bakeries,37.75121,-122.4334,(415) 550-1405,1114.675498,https://s3-media2.fl.yelpcdn.com/bphoto/o3nvbUJxd8U8KdUrluBVjg/o.jpg,FALSE,4073 24th St,,,San Francisco,US,CA,94114,Noe Valley Bakery,14155501405,$$,4,718,https://www.yelp.com/biz/noe-valley-bakery-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
uzqUJiCHUqV2c3PnvSsqeQ,caffe-greco-san-francisco,coffee,Drinks,37.798918,-122.4084483,(415) 397-6261,4885.286871,https://s3-media1.fl.yelpcdn.com/bphoto/s16rPkn94x6xCeJcYzipoQ/o.jpg,FALSE,423 Columbus Ave,,,San Francisco,US,CA,94133,Caffe Greco,14153976261,$,4,974,https://www.yelp.com/biz/caffe-greco-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
NMTWmJKWxJD1flwkn7JIPA,ace-wasabi-rock-n-roll-sushi-san-francisco,sushi,Japanese,37.80016,-122.43813,(415) 567-4903,4371.288521,https://s3-media2.fl.yelpcdn.com/bphoto/6AoXrBBZ60wxB8o-TX0XFA/o.jpg,FALSE,3339 Steiner St,,,San Francisco,US,CA,94123,Ace Wasabi  Rock-N-Roll Sushi,14155674903,$$,4,859,https://www.yelp.com/biz/ace-wasabi-rock-n-roll-sushi-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
W01ZzmeWz0vJip3TVDmdyA,the-baked-bear-san-francisco-13,icecream,Desserts,37.8072919,-122.417122,(415) 993-2327,5441.718962,https://s3-media2.fl.yelpcdn.com/bphoto/-87YBWYNxhidNop7v1NPgQ/o.jpg,FALSE,2824 Jones St,,,San Francisco,US,CA,94133,The Baked Bear,14159932327,$,4.5,379,https://www.yelp.com/biz/the-baked-bear-san-francisco-13?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
K0r1oltM3JbM14ApsTe_yA,sixth-course-san-francisco,desserts,Desserts,37.7668797,-122.4186656,(415) 829-2461,1696.243869,https://s3-media1.fl.yelpcdn.com/bphoto/oH6Nldrv-U5ffzH2s9vA2g/o.jpg,FALSE,1544 15th St,,,San Francisco,US,CA,94103,Sixth Course,14158292461,$$,4.5,345,https://www.yelp.com/biz/sixth-course-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
VYd8UzwlwmX8Db5umNHNig,hong-kong-lounge-san-francisco,dimsum,Chinese,37.780671,-122.476619,(415) 668-8836,4159.440146,https://s3-media4.fl.yelpcdn.com/bphoto/vCyQ1sZozEHLk6veMNI3sQ/o.jpg,FALSE,5322 Geary Blvd,,,San Francisco,US,CA,94121,Hong Kong Lounge,14156688836,$$,3.5,1558,https://www.yelp.com/biz/hong-kong-lounge-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
CS0pUlk25RV2-vhKFFbxqA,the-progress-san-francisco-2,newamerican,American,37.7836799,-122.43296,(415) 673-1294,2550.165626,https://s3-media2.fl.yelpcdn.com/bphoto/cMGKVo6mXcfEfhD1WuS8Kw/o.jpg,FALSE,1525 Fillmore St,,,San Francisco,US,CA,94115,The Progress,14156731294,$$$$,4,805,https://www.yelp.com/biz/the-progress-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
#NAME?,the-mill-san-francisco,coffee,Drinks,37.77648015,-122.43775,(415) 345-1953,1736.280839,https://s3-media1.fl.yelpcdn.com/bphoto/LjO1o6YyRiOBABqxXURSkw/o.jpg,FALSE,736 Divisadero St,,,San Francisco,US,CA,94117,The Mill,14153451953,$$,4,1089,https://www.yelp.com/biz/the-mill-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
2b4YW6ZKXq45TfZA53_zXg,teds-market-and-deli-san-francisco-5,delis,Indian,37.77287,-122.41623,(415) 552-0309,2216.783074,https://s3-media2.fl.yelpcdn.com/bphoto/Ysg5U3Xdsg6n5LYlWdojmg/o.jpg,FALSE,1530 Howard St,,,San Francisco,US,CA,94103,Teds Market & Deli,14155520309,$,4.5,463,https://www.yelp.com/biz/teds-market-and-deli-san-francisco-5?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
x29tzG5M7VbZhpG1jcREKQ,cafe-de-casa-san-francisco-3,coffee,Drinks,37.8061099,-122.41892,(415) 345-1055,5255.301571,https://s3-media3.fl.yelpcdn.com/bphoto/Y2Nf-w5BfjvsI5xJfi8XIA/o.jpg,FALSE,2701 Leavenworth St,,,San Francisco,US,CA,94133,Cafe de Casa,14153451055,$$,4.5,363,https://www.yelp.com/biz/cafe-de-casa-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
muX0aRES6vsp5DEuJaW_uw,cassava-san-francisco,newamerican,American,37.77564316,-122.4964766,(415) 640-8990,5525.343176,https://s3-media3.fl.yelpcdn.com/bphoto/ZIaDWWCpjr5OmcAKdPbM8w/o.jpg,FALSE,3519 Balboa St,,,San Francisco,US,CA,94121,Cassava,14156408990,$$,4,827,https://www.yelp.com/biz/cassava-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
iU-XQ4dhII3WF1UKR4XrNQ,campton-place-san-francisco,newamerican,American,37.78910306,-122.4066977,(415) 955-5555,4083.110142,https://s3-media2.fl.yelpcdn.com/bphoto/bNeOLzbjZfRkronOsNl7ew/o.jpg,FALSE,340 Stockton St,,,San Francisco,US,CA,94108,Campton Place,14159555555,$$$$,4,721,https://www.yelp.com/biz/campton-place-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
LDqA7rQ3fCmPWFymhIXXcQ,sakesan-sushi-and-bistro-san-francisco-2,japanese,Japanese,37.7830954,-122.466049,(415) 876-6313,3586.221675,https://s3-media2.fl.yelpcdn.com/bphoto/ZGDmAxFMtHMFtbFTVcgj7Q/o.jpg,FALSE,626 Clement St,,,San Francisco,US,CA,94118,Sakesan Sushi & Bistro,14158766313,$$,4,1022,https://www.yelp.com/biz/sakesan-sushi-and-bistro-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
IxDRIBkKtP-f24sr5zHAhQ,pink-onion-san-francisco,pizza,Pizza,37.76871,-122.41482,(415) 529-2635,2087.63326,https://s3-media3.fl.yelpcdn.com/bphoto/8GtQUJi_GHlrng88Mv9TOQ/o.jpg,FALSE,64 14th St,,,San Francisco,US,CA,94103,Pink Onion,14155292635,$$,4.5,324,https://www.yelp.com/biz/pink-onion-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
xeRy4mjZWczet5V9Jtmx1g,domo-san-francisco,sushi,Japanese,37.77586,-122.42631,(415) 861-8887,1888.42836,https://s3-media2.fl.yelpcdn.com/bphoto/pB1hWjIxEvDpF7qrPlkJKg/o.jpg,FALSE,511 Laguna St,,,San Francisco,US,CA,94102,Domo,14158618887,$$,4,876,https://www.yelp.com/biz/domo-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
IzRVZB6EuoizmnwAFy8siQ,cafe-du-soleil-san-francisco-4,french,French,37.78326745,-122.397891,(415) 699-6154,4203.64824,https://s3-media3.fl.yelpcdn.com/bphoto/bS2KZ0w87IxQiHgbi3wttw/o.jpg,FALSE,345 3rd St,,,San Francisco,US,CA,94107,Cafe du Soleil,14156996154,$$,4.5,381,https://www.yelp.com/biz/cafe-du-soleil-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
humRe1SGupNdDJUxEdDmMg,rheas-deli-and-market-san-francisco,delis,Indian,37.759861,-122.4215622,(415) 282-5255,1307.921614,https://s3-media4.fl.yelpcdn.com/bphoto/Po2_OwSUiP00hWsjXMlRBw/o.jpg,FALSE,800 Valencia St,,,San Francisco,US,CA,94110,Rhea's Deli & Market,14152825255,$,4,592,https://www.yelp.com/biz/rheas-deli-and-market-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
vogO7OMasID3sa8_k9RmpA,plutos-san-francisco-5,sandwiches,Fast Food,37.764082,-122.464775,(415) 753-8867,2515.20151,https://s3-media2.fl.yelpcdn.com/bphoto/9rt22Go7sopELJr8yIO9eQ/o.jpg,FALSE,627 Irving St,,,San Francisco,US,CA,94122,Pluto's,14157538867,$$,4,1147,https://www.yelp.com/biz/plutos-san-francisco-5?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
hcGPjfWl8RnmxewFaGemdQ,el-rio-san-francisco,musicvenues,Music Venues,37.74681,-122.41946,(415) 282-3325,2166.12126,https://s3-media1.fl.yelpcdn.com/bphoto/KEgKXB1ubKeSXThSZ7En0g/o.jpg,FALSE,3158 Mission St,,,San Francisco,US,CA,94110,El Rio,14152823325,$,4,777,https://www.yelp.com/biz/el-rio-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
21wF1dQFS2bEL56DuqxRsw,eats-san-francisco,tradamerican,American,37.7832999,-122.45988,(415) 751-8000,3238.925877,https://s3-media2.fl.yelpcdn.com/bphoto/DbC7izJDzbC5fA5fymHU2w/o.jpg,FALSE,50 Clement St,,,San Francisco,US,CA,94118,Eats,14157518000,$$,4,1090,https://www.yelp.com/biz/eats-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
bnx58K-MQPOoyA_wWOvbzg,hey-cookie-san-francisco,desserts,Desserts,37.75743866,-122.4193726,(415) 999-0205,2095.255155,https://s3-media1.fl.yelpcdn.com/bphoto/W7HkJHEesiqeCWC5RD3u2Q/o.jpg,FALSE,,,,San Francisco,US,CA,94110,"Hey, Cookie!",14159990205,$,5,183,https://www.yelp.com/biz/hey-cookie-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
3yPTDS6aWaMi4tNHZcf5rw,grubbin-san-francisco,sandwiches,Fast Food,37.7429221,-122.4812913,(415) 688-7116,4419.993075,https://s3-media4.fl.yelpcdn.com/bphoto/9TMMP7VB1iQ5XBzXCqAvRA/o.jpg,FALSE,1404 Taraval St,,,San Francisco,US,CA,94116,Grubbin',14156887116,$,4.5,446,https://www.yelp.com/biz/grubbin-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
Wcd6K6APT-yWVCSi4oq-kg,kitchen-istanbul-san-francisco,greek,Greek,37.782849,-122.46321,(415) 753-9479,3389.733501,https://s3-media3.fl.yelpcdn.com/bphoto/YAjeBu1fTdR4tyT7-DPdWQ/o.jpg,FALSE,349 Clement St,,,San Francisco,US,CA,94118,Kitchen Istanbul,14157539479,$$,4.5,457,https://www.yelp.com/biz/kitchen-istanbul-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
l1oXDZh6vE-cYreeAcfRBw,freshroll-vietnamese-rolls-and-bowls-san-francisco,vietnamese,Vietnamese,37.78393513,-122.4033701,(415) 348-1858,3874.694056,https://s3-media2.fl.yelpcdn.com/bphoto/R5chaeqvBWeDR7kAEAW4pA/o.jpg,FALSE,157 4th St,,,San Francisco,US,CA,94103,Freshroll Vietnamese Rolls & Bowls,14153481858,$$,4,1145,https://www.yelp.com/biz/freshroll-vietnamese-rolls-and-bowls-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
3oiMUFH3mqaCqCLJuknILQ,ipot-san-francisco,chinese,Chinese,37.76387996,-122.4732102,(415) 340-3225,3248.635107,https://s3-media1.fl.yelpcdn.com/bphoto/wW-zVHVQ9j9fJkI0eey0fQ/o.jpg,FALSE,1420 Irving St,,,San Francisco,US,CA,94122,IPOT,14153403225,$$,4,909,https://www.yelp.com/biz/ipot-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
5_ZPjPKZhPYXwGNCaMpxFg,poc-chuc-san-francisco,latin,Latin American,37.765643,-122.417139,(415) 558-1583,1777.350131,https://s3-media2.fl.yelpcdn.com/bphoto/E22Y127iIRI_InMnUPO0DQ/o.jpg,FALSE,2886 16th St,,,San Francisco,US,CA,94103,Poc-Chuc,14155581583,$$,4.5,521,https://www.yelp.com/biz/poc-chuc-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
9S6GK2In2b1tuJ7xoC84pA,californios-san-francisco,mexican,Mexican,37.75566688,-122.4169488,(415) 757-0994,1810.164791,https://s3-media4.fl.yelpcdn.com/bphoto/HDCvZEn-EtX8UusJFQWsFw/o.jpg,FALSE,3115 22nd St,,,San Francisco,US,CA,94110,Californios,14157570994,$$$$,4.5,270,https://www.yelp.com/biz/californios-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
kK0s7FAovaLmVDM4D_NdSQ,good-luck-cafe-and-deli-san-francisco,delis,Indian,37.793838,-122.404846,(415) 781-2328,4595.973674,https://s3-media3.fl.yelpcdn.com/bphoto/7diLgtddAjlrYm_62uLvUQ/o.jpg,FALSE,621 Kearny St,,,San Francisco,US,CA,94108,Good Luck Cafe and Deli,14157812328,$,4.5,398,https://www.yelp.com/biz/good-luck-cafe-and-deli-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
VQPtsRVNTFkFptcXDTtIyg,urban-ritual-san-francisco-3,bubbletea,Drinks,37.77576,-122.42585,(415) 590-2873,1892.370769,https://s3-media1.fl.yelpcdn.com/bphoto/t84e2gP00Rc91rQQfYVZDQ/o.jpg,FALSE,488 Fell St,,,San Francisco,US,CA,94102,Urban Ritual,14155902873,$,4.5,401,https://www.yelp.com/biz/urban-ritual-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
OcRSAkpOhnWHjV7X0FoM5Q,jū-ni-san-francisco-5,japanese,Japanese,37.77653,-122.43883,(415) 655-9924,1757.71778,https://s3-media1.fl.yelpcdn.com/bphoto/MnbgVH7sMXm-nbZB7CyZ8Q/o.jpg,FALSE,1335 Fulton St,Ste 101,,San Francisco,US,CA,94117,jū-ni,14156559924,$$$$,4.5,274,https://www.yelp.com/biz/j%C5%AB-ni-san-francisco-5?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
zvqoeNxrfZKqbUFlNiKplg,fk-frozen-custard-truck-san-francisco-2,icecream,Desserts,37.76985,-122.41175,(415) 371-9050,2363.571191,https://s3-media2.fl.yelpcdn.com/bphoto/iXKmEUB8qp_M-eY2Y058Bw/o.jpg,FALSE,428 11th St,,,San Francisco,US,CA,94117,FK Frozen Custard Truck,14153719050,$,4.5,326,https://www.yelp.com/biz/fk-frozen-custard-truck-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
9e2UrZrwbWsTyN3hWyS6Ig,monsieur-benjamin-san-francisco,french,French,37.7775266,-122.4231575,(415) 403-2233,2172.935159,https://s3-media1.fl.yelpcdn.com/bphoto/qKeCTosdhafWuvXlhGlHFg/o.jpg,FALSE,451 Gough St,,,San Francisco,US,CA,94102,Monsieur Benjamin,14154032233,$$$,4,883,https://www.yelp.com/biz/monsieur-benjamin-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
GIl4gBFUknk9HJD3wvQI1Q,keeva-indian-kitchen-san-francisco,indpak,Indian,37.78287802,-122.4690229,(415) 742-4010,3764.409823,https://s3-media4.fl.yelpcdn.com/bphoto/WbqS46C9EdgQVGhKLGas6g/o.jpg,FALSE,908 Clement St,,,San Francisco,US,CA,94118,Keeva Indian Kitchen,14157424010,$$,4.5,433,https://www.yelp.com/biz/keeva-indian-kitchen-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
fL02NLRFLMQT7Pot44gxhA,comstock-saloon-san-francisco,lounges,Bars,37.79674195,-122.4050465,(415) 617-0071,4840.095198,https://s3-media2.fl.yelpcdn.com/bphoto/H-_nmGfez1ldP8TnrjnKpQ/o.jpg,FALSE,155 Columbus Ave,,,San Francisco,US,CA,94133,Comstock Saloon,14156170071,$$,4,935,https://www.yelp.com/biz/comstock-saloon-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
FvPRM23d7NAOdyS_OX0MpQ,trattoria-da-vittorio-san-francisco-3,italian,Italian,37.73933,-122.46775,(415) 742-0300,3650.893099,https://s3-media3.fl.yelpcdn.com/bphoto/EaCcOTo1caRMZ4WL_TabGw/o.jpg,FALSE,150 W Portal Ave,,,San Francisco,US,CA,94127,Trattoria da Vittorio,14157420300,$$,4,666,https://www.yelp.com/biz/trattoria-da-vittorio-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
1DDbE3XJF6lFL_KpU6Pmww,mi-lindo-perú-san-francisco-6,peruvian,Peruvian,37.74509354,-122.420391,(415) 642-4897,2254.230639,https://s3-media3.fl.yelpcdn.com/bphoto/dBoFXjPHpVm8DaLygwxiWQ/o.jpg,FALSE,3226 Mission St,,,San Francisco,US,CA,94110,Mi Lindo Perú,14156424897,$$,4,714,https://www.yelp.com/biz/mi-lindo-per%C3%BA-san-francisco-6?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
