yelp_id,meter1,meter2,meter3,meter4,meter5,meter6,meter7,meter8,meter9,meter10,resturant_name
xQip7O-KABOtzBb-an4MIw,202584,202290,202583,202612,202084,202114,202815,202136,202270,202855,Oola Restaurant & Bar
WpcWACqlAodx5dbe5GJWZA,214767,214253,214113,214388,214128,214265,214233,214375,214965,214175,Omakase
WnQoN1uV65vacUj0q1TgoQ,226310,226188,226803,226553,226149,226581,226774,227008,226382,226945,Volcano
UU10C7_zKoZZzAvOvz96oQ,221917,221896,221926,221090,221603,221325,221049,221897,221415,221893,Phat Philly
zK9-A4cIZwOUMpGBDz25DA,224466,224649,224467,225005,224468,224050,224511,224372,224071,224572,Canela Bistro & Wine Bar
ZdKUKq7A94x9cEobARf2cA,222997,222918,222157,222932,222196,222645,222664,222080,222718,222261,Breakfast at Tiffany's
0LVKwqqzwiUnGtKFo7f6AA,206201,205548,206028,206057,205935,206160,206447,206981,206562,206586,Pazzia Ristorante Italiano
vMiM0kaavveZZ61lBe-LJg,198997,198308,198828,198520,198486,198930,198651,198980,198877,198544,Plentea - San Francisco
3bxO8T8U96uKu2numljjsw,227626,227795,227921,227881,227364,227272,227309,227817,227323,227237,Pacific Catch
FzLd7AAQ0iDmNCdrie3P1Q,222283,222757,222378,222455,222722,222687,222377,222491,222119,222801,Piccolo Petes Cafe
C0whbbQhUMBv8X-Mmtqrcg,200686,200782,200332,200946,200807,200817,200227,200529,200823,200228,House of Nanking
Yi37TP021npWZsOPeZ2Xqw,224045,224381,224155,224144,224982,224046,224110,224394,224044,224113,Haight Street Market
bNvaWa9wSLHjlFlrD7i9Ow,220541,220021,220352,220269,220508,220301,220366,220119,220783,220268,La Palma Mexicatessen
1IqqA8pcuCIWJtuKfHwU8g,219884,219341,219882,219759,219639,219560,219818,219026,219864,219187,Nojo Ramen Tavern
o0SCABG4LGBKmIjiIB6WIQ,227713,227296,227770,227025,227958,227917,227412,227558,227870,227413,The Yellow Submarine
OeTD5HlXMjrmztfu02niQQ,228238,228964,228213,228526,228747,228390,228617,228903,228237,228169,Bursa
vOjAWfhzLaXHa1v5cGnuIQ,215170,215405,215252,215227,215721,215364,215518,215852,215950,215593,Nihon Whisky Lounge
u6AFSw9Hawsjhf7hmFdoSg,228479,228571,228131,228455,228709,228652,228615,228278,228449,228229,New Eritrea Restaurant & Bar
5zKrxtjKK09F_Dwgs5Kxwg,212481,212679,212543,212789,212616,212966,212685,212299,212536,212418,Lahore Karahi
ww-HKAff5xmQbiXgO-KcSQ,210778,210228,210279,210643,210759,210641,210187,210406,210389,210593,Golden Era Vegan Restaurant
c70nh-BV7Nn_rnNXDXnABg,207614,207788,207575,207581,207142,207513,207054,207862,207495,207818,Curry Leaf
jHCtJJycHt5DLAlPjQ0PoA,220320,220305,220664,220413,220274,220438,220086,220337,220396,220044,Velvet Cantina
8Jos9nqlts6DX6o2zKDAzA,223215,223465,223167,223573,223572,223226,223753,223236,223638,223198,Destino
cwLN5xjMi6UJ14QmEtEs4A,212887,212516,212395,212994,212577,212246,212360,212628,212319,212879,Bandit
GJ0eh6qBV0NjVwmPQUkHXQ,207804,208512,207561,208763,208601,208454,208885,207838,207674,207902,Firenze by Night Ristorante
Nw8h8pc4TzHdVlPA3gsOlA,205828,205664,205662,205665,205458,205667,205663,205656,205666,205446,Beard Papa's
MYl6xxo93hNfy8bR0X9yPw,205972,205235,205193,205248,205078,205767,205123,206001,205457,205271,The Fly Trap
JPOZ0Uv4UFAjewz9qvIHbg,219944,219012,219881,219963,219609,219082,219914,219927,219731,219210,Miette
Xc_ZRIqAbNfUb2m54xnRoA,216848,216538,216928,216941,216031,216387,216290,216313,216394,216584,Jane on Fillmore
tdPIuXJrcjH17SQn-H_mZw,224259,224596,224985,224597,224593,224598,224970,225003,224599,224600,Magnolia Haight
N-vfl3FXnj4M7N6jW-1EGA,208202,208037,208374,208365,208366,208392,208775,208019,208911,208895,Frena Bakery and Cafe
1CkTVogrU7pmy4pkEFIubw,215954,215569,215844,215957,215231,215337,215874,215072,215466,215467,Trick Dog
PpqlGapwJ8aXjMZg3tHEmw,214299,215269,214682,214054,214733,214140,214753,214280,214339,214279,Crepes A Go Go
F7UZBVdp69mTI_1M7stq2Q,213909,213754,213772,213914,213753,213910,213917,213915,213911,213916,Marcella's Lasagneria
vKBW6SWFrIYXW1kIOFY_Ng,212689,212853,212626,212038,212867,212137,212668,212126,212629,212120,House of Thai
HWWXRD3KWJRB-WBuXX9RKQ,216565,216643,216361,216029,216745,216303,216253,217003,216508,216697,Capannina
vgV_bxW6_EYSlYR5CrrvwA,199481,199647,199190,199040,199027,199189,199411,199645,199014,199406,Palomino
XANvY_2W7MR6YTyR8CGzWQ,224992,224018,224288,224332,224521,224310,224475,224047,224174,224529,Aslam's Rasoi
Cs5DX-6syMfiJ1rACSRDVQ,224485,224137,224016,224306,224279,224116,224347,224205,224477,224481,Blackbird
B5e069dbuKZG9IJypIhkyg,207132,207053,207509,207403,207784,207783,207387,207731,207978,207779,Pier 39
OTVtCX59SVu4kurXP3PAbA,221032,221290,221223,221784,221017,221658,221682,221659,221847,221031,Bernal Heights Park
MIJ2lGmKAHe41xRcefHzvg,212736,212955,212085,217450,212773,212748,212774,212427,212235,212357,De Afghanan Kabob House
oHuPyoGY7nhCQeprHCv21g,221844,222011,221352,221379,221803,221908,221807,221714,220365,221438,Noe Valley Bakery
uzqUJiCHUqV2c3PnvSsqeQ,207760,207110,207625,207624,207762,207627,207626,208004,207026,207628,Caffe Greco
NMTWmJKWxJD1flwkn7JIPA,215349,215532,215574,215565,215219,215197,215883,215935,215085,215820,Ace Wasabi  Rock-N-Roll Sushi
W01ZzmeWz0vJip3TVDmdyA,206596,206738,206924,206464,206674,206056,206169,206179,206802,206567,The Baked Bear
K0r1oltM3JbM14ApsTe_yA,215357,215760,215410,215922,215587,215510,215184,215948,215043,215418,Sixth Course
VYd8UzwlwmX8Db5umNHNig,226132,226381,226058,226456,226839,226197,226422,226923,226029,226948,Hong Kong Lounge
CS0pUlk25RV2-vhKFFbxqA,218577,218535,218425,218677,218508,218371,218509,218548,219007,218076,The Progress
-NbDKVqG170J19MqSQ5q_A,219339,219546,219860,219611,219052,219093,219140,219141,219623,219338,The Mill
2b4YW6ZKXq45TfZA53_zXg,220393,220237,220041,220012,220574,220153,220629,220625,220317,220290,Teds Market & Deli
x29tzG5M7VbZhpG1jcREKQ,206559,206475,206566,206411,206309,206308,206075,206328,206405,206606,Cafe de Casa
muX0aRES6vsp5DEuJaW_uw,227943,227819,227573,227902,227320,227836,227637,227039,227802,227554,Cassava
iU-XQ4dhII3WF1UKR4XrNQ,203016,204164,204069,204599,204223,204140,204456,204165,204356,204828,Campton Place
LDqA7rQ3fCmPWFymhIXXcQ,226336,226478,226385,226664,226944,226635,226908,226292,226966,226991,Sakesan Sushi & Bistro
IxDRIBkKtP-f24sr5zHAhQ,215227,215950,215252,215593,215744,215364,215518,215743,215852,215776,Pink Onion
xeRy4mjZWczet5V9Jtmx1g,219278,219877,219357,219740,219260,219962,219041,219662,219679,219431,Domo
IzRVZB6EuoizmnwAFy8siQ,206587,206659,206220,206660,206586,206160,206057,206028,206981,206447,Cafe du Soleil
humRe1SGupNdDJUxEdDmMg,223095,223038,223039,223724,223741,223149,223148,223694,223074,223311,Rhea's Deli & Market
vogO7OMasID3sa8_k9RmpA,227400,227442,227159,227234,227317,227507,227873,227101,227866,227092,Pluto's
hcGPjfWl8RnmxewFaGemdQ,221788,221955,221857,221339,221320,221307,221878,221809,221285,221899,El Rio
21wF1dQFS2bEL56DuqxRsw,225384,225552,225526,225498,225234,225985,225622,225214,225817,225547,Eats
bnx58K-MQPOoyA_wWOvbzg,223519,223612,223030,223409,223667,223269,223410,223527,223408,223526,"Hey, Cookie!"
d02DobgJ7kyspSSHz6NrZA,206752,205778,206628,206672,205207,206448,205387,205520,205501,206709,San Francisco Museum of Modern Art
3yPTDS6aWaMi4tNHZcf5rw,229763,229727,229339,229181,229764,229109,229475,229608,229446,229774,Grubbin'
Wcd6K6APT-yWVCSi4oq-kg,225500,225393,225318,225619,225264,225221,225509,225025,225165,225959,Kitchen Istanbul
l1oXDZh6vE-cYreeAcfRBw,201346,205213,201469,201604,205091,206387,205247,206025,206826,206823,Freshroll Vietnamese Rolls & Bowls
3oiMUFH3mqaCqCLJuknILQ,228163,228032,228151,228650,228149,228139,228482,228288,228880,228150,IPOT
5_ZPjPKZhPYXwGNCaMpxFg,216004,215194,215044,215485,215067,215745,215356,215938,215143,215764,Poc-Chuc
9S6GK2In2b1tuJ7xoC84pA,223255,223158,223483,223914,223356,223377,223454,223157,223209,223208,Californios
kK0s7FAovaLmVDM4D_NdSQ,201816,201217,201325,201427,200959,201919,201428,201818,201884,201795,Good Luck Cafe and Deli
VQPtsRVNTFkFptcXDTtIyg,219719,219740,219357,219526,219278,219041,219962,219662,219679,219431,Urban Ritual
OcRSAkpOhnWHjV7X0FoM5Q,219103,219142,219332,219385,225681,225932,225147,225846,225156,225790,jū-ni
zvqoeNxrfZKqbUFlNiKplg,214311,214046,214402,214240,214094,214772,214219,214754,214359,214026,FK Frozen Custard Truck
9e2UrZrwbWsTyN3hWyS6Ig,219957,219887,219191,219301,219985,219848,219237,219080,219869,219630,Monsieur Benjamin
GIl4gBFUknk9HJD3wvQI1Q,226194,226658,226776,226159,226543,226157,226753,226915,226738,226446,Keeva Indian Kitchen
fL02NLRFLMQT7Pot44gxhA,200823,200129,200726,200424,200370,200255,200925,200649,200332,200096,Comstock Saloon
FvPRM23d7NAOdyS_OX0MpQ,228774,228491,228822,228636,228256,228895,228266,228514,228503,228354,Trattoria da Vittorio
1DDbE3XJF6lFL_KpU6Pmww,221467,221477,221113,221802,221727,221783,221474,221023,221024,221625,Mi Lindo Perú
_mWCUrUZf_ytJj2N87On2Q,223888,223952,223325,223040,223350,223810,223435,223224,223456,223211,San Jalisco
QH8WwAYdr3NrH2QwHiPjog,223628,223512,223710,223688,223439,223505,223925,223848,223258,223294,Cha Cha Cha
ZKVAo-v0LgVFhKQOXytsQQ,199215,199802,199172,199334,199373,199526,199180,199998,199982,199171,Vesuvio Cafe
ReeiGTEamR1ScmzAdH7s4A,223310,223596,223172,223641,223630,223013,223219,223960,223577,223370,West of Pecos
bC3FfFqfaQu7gZznjkmt9Q,199929,208235,199389,199520,208335,208234,208950,199936,208346,199453,Mona Lisa Restaurant
_RkG6ao09nTYczVfLG-Zrw,208126,205033,208760,208520,205332,208084,208490,208181,208255,205194,The Cavalier
_-1JH8QG7YAEN1D4M_j5jQ,218455,218390,218433,218106,218729,218191,218968,218892,218303,218358,San Francisco City Hall
2DihFta_jZB8aAiL_zjp9A,199244,198982,199406,199645,199014,199242,199647,199411,199162,199481,EPIC Steak
TCUfp_AdAQv-g7aD6ktEEQ,208525,208760,208520,205249,208181,205307,208490,208126,208084,205194,M.Y. China
2nXYpojLdnIWkFW-Xe7B2A,224173,224453,224218,224885,224471,224472,224805,224426,224819,224358,Padrecito
EjFsWyScsqh-Fg2ozblYmw,222163,222014,222616,222257,222723,222415,222843,222860,222986,223001,La Corneta Taqueria
iZCSLA7clUGpUFzRnZtQkw,208656,208715,208200,208908,208771,208915,208259,208479,208515,208753,Sodini's Green Valley Restaurant
qHCqD2rIiIQ9BK8wfTjVvg,219961,219944,219731,219541,219609,219082,219881,219914,219963,219210,Stacks
hcGIDuoE0Hn3-XKuICP0mg,215602,215919,215078,215559,215320,215840,215125,215603,215910,215232,Tacolicious
y00vIJzvt1Fveq_Um_9egw,220824,220074,220528,220378,220137,220402,220550,220482,220163,220126,Taqueria Vallarta
myeMXCowUnMGo99TTPeogw,213730,213759,213951,213947,213731,213978,213859,213732,213977,213979,Long Bridge Pizza
tAghPcePjS0SpWDPfrDTTA,212460,212746,212615,212273,212942,212459,212412,212614,212433,212700,Hooker's Sweet Treats
AQjSsLrOheQ1snPWtYwv3w,229383,229807,229187,229844,229461,229134,229572,229306,229603,229467,Toyose
4NInBK_67cLRyUS7sq0CEg,210930,210021,210985,210914,210731,210438,210504,210437,210128,210919,Miller's East Coast Deli
-Wei8JiA-RBzuSnO_9X0FQ,216212,216187,215159,215248,216378,215445,215214,215303,215627,215158,Rooster & Rice
v1aUahwzM8CTeLA0O7J8ww,207521,207486,207611,207922,207194,207812,207895,207960,207800,207935,Ristorante Milano
Ug9a63OBRBje0796bFFPgA,202141,202021,202160,202997,202205,202384,202636,202954,202161,202125,Fringale
xErl0-LbQO9n-5e6ZQQ-Uw,226515,226663,226335,226317,226811,226829,226935,226279,226864,226544,Shabu Club
VnU_7mWzHWhmiAPJoQeFeg,220461,220313,220356,220710,221007,220177,220113,220712,220027,220596,El Farolito
ZXwnSN4GlEuSTNCRrjjRMg,212483,212292,212527,212423,212656,211070,212891,212655,212810,212173,Bite
K0-z1Wj0tysWhSgMaXtlGg,210406,210643,210759,210279,210187,210593,210933,210641,210389,210363,Philz Coffee - Golden Gate
-x6LI9LyWI5zq7ZslszEIA,221322,221630,221185,221568,221571,221205,221259,221567,221623,221754,Speakeasy Ales & Lagers
iFZuhhzJCfq5qQBOV5LWKw,208178,208867,208752,208247,208339,208761,208578,208772,208914,208852,Mo's Grill
b7jlvEKz4wHATdJNNZf9aw,211700,211826,211192,211120,211888,211075,211393,211316,211230,211119,Pacific Cocktail Haven
2QxsgelKVnEdd-PQ2efI8A,223510,223591,223540,223241,223188,223401,223389,223049,223048,223587,Commonwealth
DL-2iaugPoULjvZ6pyNRAQ,215548,215305,215939,215234,215335,215529,215077,215400,215691,215799,Causwells
458NXhlB0ZtEaJUPI3PPcA,211633,211282,211077,211556,211167,211557,211673,211455,211794,212005,Tonga Room & Hurricane Bar
vu6PlPyKptsT6oEq50qOzA,205664,205665,205446,205667,205666,205656,206588,205534,206854,206196,Delarosa
7HUGEQhazzWHEHOuF9eSdQ,199495,199859,199020,199532,199344,199207,199746,199142,199143,199767,Cable Car Museum
USbpXRK2pFey0V24QcgXsQ,217719,217950,217562,217710,217324,217431,217871,217532,217198,217155,Kiss Seafood
KH_Tpzy29VRGIrtVhNFY2w,224459,224256,224367,224938,224458,224787,224125,224913,224344,224879,Escape From New York Pizza
_ZC_Zvq5DqaPVXIqFzPkBQ,211257,211490,211588,211650,211795,211509,211527,211499,211856,211498,Le Colonial
wfa6U2LrTN_Qt9BurOOykw,224897,224796,224080,224342,224024,224639,224563,224517,224318,224107,VeganBurg
sW7WYYrHEvR8yEYxautAgQ,223204,223510,223705,223657,223048,223587,223241,223540,223049,223188,Mission Chinese Food
VdxJdMX53XZYNZvZlr96HA,204021,204504,204570,204018,204157,204178,204091,204019,204676,204425,Lao Table
d40PbnRah7AWH_dclw1h_Q,215170,215405,215721,215227,215950,215252,215364,215518,215593,215852,Rintaro
c22FFlw_mGsT1TcgZpOo8w,221071,222390,221918,221533,222743,221101,221832,221570,221795,221632,Higher Grounds Coffee House
mFiSSArGLi05l9qhlflg8A,202512,202551,202504,202151,202412,202523,202019,202140,202345,202062,Coin-Op Game Room
9jFuW2pUoSfPnUPSzMnTFQ,205215,205153,205654,205386,206752,205277,205536,205778,205520,205096,Yerba Buena Gardens
OFLNt6Zcis68TlujtZM-Gw,223783,223381,223985,223674,223675,223673,223671,223840,223672,223711,Tacolicious
bHQzZz8E6PMs5WWXoaVWlQ,226523,226403,226676,226398,226513,226036,226700,226213,226201,226846,Thai Time Restaurant
Ct5GgouaAvcegaaP4gR0EA,197080,197876,197082,197214,197817,197760,197761,197304,197111,197262,El Porteño Empanadas
34uRz5cJjNotc2qbq04UHA,222877,222880,223948,222563,222207,222089,222808,223194,222905,223983,Martuni's
GoIbbBYDyr8W46YmxJct-g,211220,211518,211743,211927,211881,211376,211847,211308,211973,211181,Sons & Daughters
Fo5Wscbb9rwcLuaO-sc2zQ,199117,199437,199968,199438,199423,199507,199403,199828,199965,199209,Delicious Dim Sum
AY4TKscmUlARMpZj0rKj2Q,215965,215405,215950,215227,215721,215593,215518,215852,215252,215364,CatHead's BBQ
BRz0ocqDzNlGS-AG1IpXtA,198502,197334,197355,198819,198026,197051,198909,197740,198134,197734,Pabu
BahDyzswTsdaSa8jnOaK-A,211904,211294,211649,211129,211058,211457,211701,211698,211760,211069,Crustacean
f6G4fFuwx_hQOMxvZPmqjw,211956,216734,211047,216388,216405,216293,216642,216623,216270,216198,Wayo Sushi
Rfbuh7esixy4_mYWz_vmHQ,219292,219525,219935,219993,220009,219540,219233,219674,219466,219362,Christopher Elbow Artisanal Chocolate
cX5dOMkwZ5rqWbeIJpw_Ig,204408,204970,204192,204494,204565,204375,204074,204755,204407,204803,Novela
43Ca7h2QxO6so8IvRk91FQ,223370,223110,223219,223692,223042,223306,223171,223596,223013,223310,Locanda
89lcibUju_4PqUrZ10w71w,223158,223255,223377,223914,223208,223454,223483,223209,223157,223356,Bacon Dog Cart
AdupguljIIejtEOnExddkQ,206056,206147,206520,206802,206596,206924,206464,206169,206168,206088,Tanguito
7iuGZ73QExZmZuzH9pgiJg,208223,208570,208834,208461,208879,208645,208120,208872,208940,208932,Johnny Foley's
0COxcLD-42ecMqBYyoUfyQ,221204,221362,221453,221385,221610,221907,221887,221871,221530,221698,Lupa Trattoria
CR5_3AHC-CqySDwOrynxWA,215976,215754,215567,215023,215376,215307,215685,215601,215373,215562,Super Duper Burgers
tZmiZw49SNRVzF6h1Jfx9g,211073,211429,211112,211383,211645,211029,211849,211028,211848,211485,Ben Thai Cafe
1bvordoxuK59aoPrOQpA7g,215086,215650,215546,215255,215547,215853,215451,215254,215797,215014,Lucca Delicatessen
EbBEbroBw1k_g5Aqokk0rA,219720,225916,219916,219097,225266,219290,219098,225453,225854,225261,Bean Bag Cafe
j5vMS1_MuSm09STC8aHzYg,200523,200775,200999,200487,200207,200119,200288,200287,200701,200050,Caffe Macaroni
14OmmSWHfM717iZo5jePtg,211925,211417,211092,211423,211902,211015,211074,211672,211842,211387,Olea
DhCJ7D47swvT5DdsC0PCGQ,224128,224217,224454,224794,224816,224587,224403,224873,224068,224742,Street Taco
3LZRfbnx8bCpHWrRDSIF9g,211806,204607,204400,211188,204294,204332,204603,204398,204222,204401,Sears Fine Food
j7ZO28rAdTVlQdE2zJSSTA,226175,226672,226979,226397,226556,226213,226730,226969,226403,226079,Halu
VlNE3m59v836-t3V4ZaOWQ,224520,224996,224856,224960,224772,224220,224146,224063,224997,224064,Memphis Minnie's
7X76HyhNAUTcYuY6t6ionQ,212173,212655,211070,212483,212423,212292,212527,212656,212810,212838,Chisme Cantina
FqplvrJGyzT2KYp8n4scvA,207187,207149,207346,207423,207640,207099,207972,207422,207921,207078,Candicake
ntct3hvX_ona00m1BC0Xtw,223987,223617,223718,223609,223734,223772,223934,223631,223361,223792,Mission Cheese
R69dsC7QTTf-XwTDJawMHQ,216351,216802,216834,216470,216103,216975,216572,216786,216196,216537,Sift Dessert Bar
vAIHU9GjFLSquh4VkFLIhg,222063,222114,222531,222188,222922,222208,222882,222428,222929,222306,Ty Sandwich
yGEc-cj9Quk5mUh7maoPXA,207061,207075,207318,207905,207440,207925,207298,207675,207739,207780,Freddie's Sandwiches
bLa9Jm04dPersyUN7LFrvw,212698,213672,212466,212379,213063,212142,212843,213020,212806,212271,Pho 2000
cY8-KnCc1LXYw7u9RRkx0w,207091,207320,207234,207823,207322,207942,207637,207312,207248,207811,Teaspoon
pgPxVAuijQ5Zwq5QKzWifA,223787,223201,223329,223876,223547,223153,223321,223124,223340,223341,ABV
GjIO1jUDyaRwV0nS7WfQ7Q,214262,214988,214729,214739,214365,214638,214640,214287,214661,214660,Bellota
tkLC24zVhWLCCFQp3NCKMw,215994,215525,215697,215663,215136,215151,215362,215290,215544,215771,Alegrias
9OKUEFQiWLntDYhpwCaJcg,217183,217894,217253,217017,217312,217467,217027,217439,217055,217410,Fillmore Bakeshop
dO2SzJmsckHFkk_gmasNKw,210572,210411,210639,210585,210839,210580,210350,210338,210409,210551,Azucar Lounge
1pq5mmp71nXWBK_jG9VxHg,200181,200760,200069,200182,200513,200879,200174,200747,200818,200017,Golden Star Vietnamese Restaurant
RJjuozKTsgwPNa429tnxbg,217724,217836,217434,217258,217899,217128,217706,217159,217129,217889,The Cheese Steak Shop
QajaCa7rYHgaQ5TvZD6M-A,208731,208440,208253,208290,208874,208501,208384,208755,208710,208829,54 Mint - Ristorante Italiano
MJ-N4HIVyb59qcHN2zVqMg,221741,221661,221993,221095,221811,221915,221745,221800,221740,221876,Noeteca Wine Bar
8bySDwY9OU-DWaZebUR7vg,208426,208086,208799,208736,208049,208125,208708,208901,208061,208048,Rocco's Café
cZ1D-Cb2uyDJXik2nFiN0w,209347,209044,209564,209313,209189,209444,209258,209474,209602,209780,Tú Lan
aZ_YuxbdMB_ViExPkiXTbg,197250,197454,197949,197883,197254,197913,197299,197042,197837,197041,Osha Thai
e3WDNQMYpLdMEmM2UV13rA,215691,215712,215305,215926,215335,215322,215939,215400,215529,215235,A16
6ssVWEM_kqk13QkWs5a2BA,212336,212298,212983,212634,212852,212396,212884,212334,212419,212684,Wilson & Wilson
LD-AEBPmSwaQ1eWf9ZKLcQ,215501,215971,215523,215502,215666,215275,215942,215076,215908,215326,Kara's Cupcakes
7Cl-sZlymEjhxm0MJTR7nw,228788,228177,228553,228587,228712,228904,228377,228781,228298,228340,Saiwaii Ramen
czbXSfezN_DK8Ws0vcFqhg,206132,206931,206202,206876,206205,206893,206280,206920,206956,206291,Elephant Sushi
z50O47Al64Y6YrLsVmnjpA,219331,219142,219385,225932,225156,225681,220000,225790,225846,225147,Green Chile Kitchen
8bR5KSOhxX9UY6PDB8iWOQ,221715,221358,221629,221613,221252,221104,221213,221091,221650,221055,Dianda's Italian American Pastry
tpuKzQh5d6veDB-M9qU6Fw,228035,228789,228815,228411,228988,228519,228828,228023,228629,228518,ChouChou French Bistro
ugXtAA14p4EoD42zMaF1Xw,216664,216621,216759,216946,216296,216795,216543,216113,216155,216219,The Grove Fillmore
TV6jm9XQ4TA2DWD9n2vBbw,224520,224856,224877,224996,224997,224146,224063,224093,224064,224220,Maven
1hZO9SO0wXsx3CeeECfNng,227086,227708,227306,227433,227426,227141,227672,227801,227657,227040,Enjoy Vegetarian Restaurant
M53h93nLRlBsoXmi19jCBQ,221469,221089,221231,221891,221817,221043,221602,221066,221884,221403,Paprika
bYWDU1zI7LmIitVz8fl3RA,212712,212870,212340,212850,212871,212477,212947,212671,212937,212187,Upcider
vsNXAscvm-FIU423Cy874w,212577,212775,212514,212879,212360,212660,212395,212628,212093,212319,Osha Thai Restaurant
7rs_PZ3yO9ZrVVSyx3bB0g,224687,224578,224477,224709,224708,224756,224286,224137,224347,224279,Lucky 13
NZI303NL5iVqOCxZKCfCYQ,203897,202871,202988,202230,202223,202582,202456,202521,202489,202847,District San Francisco
aaDHYyIJGa5EFrFT2WAf7Q,213726,213724,213845,213692,213858,213949,213723,213722,213857,213721,Papito Potrero Hill
msn4HQum3OTOgJ7fXH-74Q,201724,201031,201590,201392,201592,201741,201764,201591,201774,201287,ROOH
qfdWWJCMvoTKI8u7rshm_Q,208758,208847,208136,208327,202343,202465,208913,208083,208942,208818,Tempest
M4G48CR-n5ns-LmGyuLrwA,220190,220211,224767,224768,224088,224395,224737,224099,224479,224324,Boogaloos
xAALy_s3a1dT6K09vSrAGQ,199494,199412,199729,199585,199498,199416,199319,199409,199346,199408,Mersea
O2y-CyIsJz8f_6f-MJuKIA,213019,212803,213060,213091,212244,213039,213088,213035,213050,212259,Chambers
Pvr9hnB4RP54crj4gdTUag,224757,224752,224503,224134,224727,224164,224867,224743,224255,224120,Kasa Indian Eatery
H6jEWhnxWlzTobANR-VNJg,204816,204319,204105,204629,204107,204791,204859,204190,204235,204106,Minamoto Kitchoan
7SRJWnPVRxwqke3d82qefw,229187,229539,229062,229306,229305,229603,229134,229467,229597,229133,Java Beach Cafe
0Rvlt2sukMzpHNAIxC_5Ug,227936,227863,227500,227195,227031,227490,227523,227213,227669,227928,Daigo Sushi
r-H1GLL-5ST9_wzzhK-_CQ,210051,210496,210707,210684,210147,210567,210349,210928,210566,210990,1760
1HaGgUlxYAmvfgGyX68oPw,224713,224714,224715,224581,224964,224797,224385,224410,224411,224983,Iza Ramen Lower Haight
NI49vg3BRErnPDDytqgkYQ,227210,227384,227363,227835,227874,227627,227496,227732,227209,227606,Nabe
kPRMsrxQhRC4NMX8Mord_A,208983,208104,208374,208782,208391,208138,208691,208407,208724,208842,Miss SaiGon
faI0QUxdkcU15scFi4gKjQ,229820,229821,229015,229864,229822,229546,229850,229823,229252,229484,Lou's Cafe
6h7YCp2KLfbu3tbRmNSb-g,206639,206761,206252,206027,206756,206393,206998,206778,206997,206767,Cioppino's
-yFZPqNV3XGwMzfadm9l6A,217318,217927,217524,217172,217042,217264,217903,217156,217316,217915,Uji Time Dessert
g2QJodH7bcdl-btCWfP8cQ,202460,202626,202881,202586,202517,202980,202045,202833,202690,202691,Darwin Cafe
8FEy6ZgLlP9RlE_C_6KpKw,224996,224063,224240,224645,224772,224997,224856,224960,224520,224146,Uva Enoteca
5DeL87rp02kT8xHn1CJS1g,224279,224477,224108,224481,224400,224016,224418,224267,224116,224266,Jasmine Garden
WKJzi4g1OGp1nW_6ZJD_rQ,206931,206202,206132,206893,206205,206280,206920,206876,206956,206291,Za Pizza
iH0f1TMuwLOb5hXz4Y4UOA,201875,202222,202614,202371,202797,202731,202377,201109,202072,202381,La Briciola
O3P-53iS1YK63-0-ek9Ksw,228246,228329,228150,228475,228151,228163,228345,228622,228859,228959,Hollow
haFRimHPOq90EiTplF4S8A,225349,225371,225227,225583,225896,226145,225600,226521,226679,226858,Cafe Europa
MQv3nVGFKOVb8iFO9oc1IA,223710,223512,223590,223441,223959,223687,223259,223628,223589,223440,Little Heaven
JcyoZPdWdhlsrIVEMdLQ2A,206755,206282,206097,206135,206303,206100,206888,206676,206171,206976,Hot Spud
Q7_LfqaY3TrDaSIr7lk1TQ,201052,201404,200140,201624,201623,201748,201586,201171,201126,201385,City View Restaurant
6ZNlnA733Rv0I9Mq5_yO0A,211341,211411,211556,211859,211964,211076,211282,211365,199746,199767,Keiko à Nob Hill
90kaVHz2X2U5HrvSAN5N_A,213726,213724,213845,213692,213858,213723,213949,213857,213721,213722,Mac Daddy
wNcShx5YTSMvOxt6G0iA9w,222731,222977,222064,222277,222130,222050,222539,222529,222244,222737,The Sycamore
JJnkXwf96vh1Uu7XZWZZAg,207309,207269,207830,207191,207585,207949,207239,207563,207336,207885,Cafe Jacqueline
rlJntikl6JesFV-gb3eQYA,222430,221795,221918,221533,222390,222743,221570,221632,221832,221101,Le P'tit Laurent
olURYDOi4ZlLlCV7vVuuCg,204951,204660,204683,204751,204668,204919,204740,204346,205010,204247,Sushirrito
jk1T4xIb_FH_SsiVng43HA,203162,203027,203325,203147,203370,203082,203993,203843,203163,203509,Salt House
2PRgMkqX2dRrcuaJEi_1Rg,212978,212572,212573,212020,212545,212053,212274,212356,212454,212546,A La Turca Restaurant
wBvDeIMjm_bq7dfyyusAwg,227121,227397,227826,227126,227581,227555,227020,227790,227859,227861,Purple Kow
8oAsGZNNLvIW3CvLcFUPMw,226093,226566,226680,226054,226706,226868,226109,226977,226483,226108,Muguboka Restaurant
U2yLmebQ56po6nt5nKcacw,205804,205544,204317,204112,204127,204548,204547,204712,204253,204752,Takoba SF
bGI_oq-DVPo2bWJZxDf9gw,212811,212637,212522,212778,212263,212677,212944,212355,212524,212369,Sai Jai Thai Restaurant
QkaSsRmSHnc7vlypsfNfyA,201740,202046,201822,201371,201320,201876,201575,201505,201880,201167,The Chieftain Irish Pub & Restaurant
O1MMFEvWtjzvD0dlSymreg,207726,207544,207723,207998,207406,207713,207673,207116,207746,207492,La Trappe
